timestamp,user_id,action
2023-06-27 20:47:56,3356,click
2023-06-27 01:27:13,5496,add_to_cart
2023-06-27 06:09:08,8207,logout
2023-06-27 13:59:37,8153,add_to_cart
2023-06-27 06:08:44,1690,purchase
2023-06-27 18:12:32,1569,view
2023-06-27 14:03:28,4239,purchase
2023-06-27 22:15:43,6045,purchase
2023-06-27 10:12:22,8272,click
2023-06-27 23:05:58,4149,click
2023-06-27 12:36:49,6712,click
2023-06-27 02:37:44,7889,click
2023-06-27 12:13:16,1771,logout
2023-06-27 21:00:59,1129,click
2023-06-27 08:06:31,4889,view
2023-06-27 09:01:38,3456,add_to_cart
2023-06-27 00:50:18,1794,purchase
2023-06-27 09:55:39,9362,add_to_cart
2023-06-27 00:09:00,2195,add_to_cart
2023-06-27 16:27:32,8518,add_to_cart
2023-06-27 05:52:26,1511,logout
2023-06-27 00:37:22,1712,view
2023-06-27 06:36:10,8053,logout
2023-06-27 08:13:51,4745,add_to_cart
2023-06-27 01:22:19,8042,add_to_cart
2023-06-27 22:11:55,8117,logout
2023-06-27 15:26:09,3596,add_to_cart
2023-06-27 23:37:40,5222,add_to_cart
2023-06-27 06:14:00,2221,click
2023-06-27 23:51:38,3455,view
2023-06-27 04:46:32,4249,click
2023-06-27 17:45:41,1453,add_to_cart
2023-06-27 11:31:24,5664,logout
2023-06-27 03:56:24,5984,add_to_cart
2023-06-27 09:48:01,6506,click
2023-06-27 04:22:36,3700,logout
2023-06-27 20:41:39,3295,purchase
2023-06-27 21:27:07,4011,click
2023-06-27 12:05:49,5351,view
2023-06-27 12:45:50,7087,add_to_cart
2023-06-27 22:15:04,5111,purchase
2023-06-27 05:40:05,8112,add_to_cart
2023-06-27 07:23:11,4834,logout
2023-06-27 09:42:20,2074,click
2023-06-27 05:59:58,4178,click
2023-06-27 20:50:59,7021,logout
2023-06-27 20:57:23,8414,logout
2023-06-27 21:31:58,4628,view
2023-06-27 20:59:27,2842,logout
2023-06-27 13:05:53,8190,logout
2023-06-27 01:31:17,1122,add_to_cart
2023-06-27 19:07:39,3841,add_to_cart
2023-06-27 12:59:51,5184,add_to_cart
2023-06-27 06:49:13,1367,view
2023-06-27 09:46:18,5710,view
2023-06-27 17:09:36,5855,view
2023-06-27 19:31:09,4492,add_to_cart
2023-06-27 20:15:28,4366,purchase
2023-06-27 10:59:39,3448,view
2023-06-27 02:32:58,1385,click
2023-06-27 18:34:11,7911,click
2023-06-27 00:27:32,7146,add_to_cart
2023-06-27 00:14:18,3494,add_to_cart
2023-06-27 16:22:29,3661,view
2023-06-27 22:03:40,6661,add_to_cart
2023-06-27 06:24:01,6856,click
2023-06-27 00:30:12,4301,add_to_cart
2023-06-27 00:04:11,9938,add_to_cart
2023-06-27 08:30:09,3347,logout
2023-06-27 22:38:46,2251,add_to_cart
2023-06-27 01:35:20,1214,view
2023-06-27 07:42:50,2456,view
2023-06-27 07:35:32,4790,purchase
2023-06-27 01:57:35,7663,view
2023-06-27 03:22:18,8424,purchase
2023-06-27 13:54:15,3824,add_to_cart
2023-06-27 19:33:46,3375,click
2023-06-27 22:24:36,6289,logout
2023-06-27 21:49:15,7505,add_to_cart
2023-06-27 20:36:35,9906,logout
2023-06-27 21:55:15,6635,view
2023-06-27 06:45:03,5379,logout
2023-06-27 13:58:03,7555,click
2023-06-27 18:36:39,5960,view
2023-06-27 20:49:20,3363,logout
2023-06-27 14:39:38,2306,logout
2023-06-27 13:05:22,4731,add_to_cart
2023-06-27 10:13:40,6420,logout
2023-06-27 17:30:16,4712,logout
2023-06-27 05:38:50,6956,click
2023-06-27 10:59:46,9983,view
2023-06-27 16:02:59,1971,add_to_cart
2023-06-27 15:07:57,7683,add_to_cart
2023-06-27 07:14:33,2956,click
2023-06-27 12:38:58,8412,add_to_cart
2023-06-27 00:15:16,2834,purchase
2023-06-27 21:23:47,2636,purchase
2023-06-27 02:56:59,6230,add_to_cart
2023-06-27 00:37:25,1537,click
2023-06-27 00:04:11,9284,purchase
2023-06-27 03:25:58,7056,view
2023-06-27 12:21:20,1862,logout
2023-06-27 07:33:19,5838,purchase
2023-06-27 03:53:10,1873,view
2023-06-27 20:03:18,4133,logout
2023-06-27 23:28:23,9740,view
2023-06-27 11:20:56,7345,click
2023-06-27 09:44:18,8769,logout
2023-06-27 06:00:42,3312,click
2023-06-27 18:48:51,1191,add_to_cart
2023-06-27 12:53:06,2631,purchase
2023-06-27 02:12:26,4235,purchase
2023-06-27 05:01:41,9634,click
2023-06-27 07:18:54,1671,add_to_cart
2023-06-27 16:50:08,6837,view
2023-06-27 15:53:57,4096,add_to_cart
2023-06-27 15:59:51,1081,view
2023-06-27 02:45:47,5855,view
2023-06-27 21:12:33,6571,click
2023-06-27 16:22:10,4235,view
2023-06-27 19:02:41,1459,view
2023-06-27 20:18:33,6122,add_to_cart
2023-06-27 14:01:00,8086,purchase
2023-06-27 10:48:40,6692,add_to_cart
2023-06-27 13:33:26,3251,click
2023-06-27 20:27:54,5929,view
