v_3120001,u_0850,m_387,2023-11-09 00:34:41,41
v_3120002,u_0116,m_060,2023-11-09 15:00:34,55
v_3120003,u_0026,m_143,2023-11-09 03:02:31,53
v_3120004,u_0970,m_103,2023-11-09 16:34:15,62
v_3120005,u_0367,m_038,2023-11-09 06:47:48,84
v_3120006,u_0984,m_007,2023-11-09 17:56:30,87
v_3120007,u_0589,m_139,2023-11-09 22:39:17,87
v_3120008,u_0057,m_376,2023-11-09 01:43:57,2
v_3120009,u_0349,m_367,2023-11-09 03:14:25,15
v_3120010,u_0057,m_226,2023-11-09 14:46:00,41
v_3120011,u_0508,m_256,2023-11-09 07:34:00,17
v_3120012,u_0011,m_330,2023-11-09 15:40:27,22
v_3120013,u_0089,m_136,2023-11-09 03:27:59,7
v_3120014,u_0347,m_173,2023-11-09 10:39:42,91
v_3120015,u_0845,m_027,2023-11-09 05:20:14,1
v_3120016,u_0743,m_138,2023-11-09 04:40:54,47
v_3120017,u_0907,m_300,2023-11-09 21:00:42,29
v_3120018,u_0870,m_479,2023-11-09 04:52:02,107
v_3120019,u_0012,m_435,2023-11-09 22:18:02,32
v_3120020,u_0905,m_133,2023-11-09 14:44:41,110
v_3120021,u_0391,m_237,2023-11-09 20:55:01,24
v_3120022,u_0270,m_462,2023-11-09 21:37:37,21
v_3120023,u_0873,m_128,2023-11-09 08:40:43,50
v_3120024,u_0149,m_387,2023-11-09 20:50:39,28
v_3120025,u_0943,m_475,2023-11-09 09:07:47,101
v_3120026,u_0562,m_393,2023-11-09 16:32:29,29
v_3120027,u_0077,m_108,2023-11-09 14:39:27,31
v_3120028,u_0403,m_481,2023-11-09 15:40:38,12
v_3120029,u_0807,m_419,2023-11-09 19:02:24,115
v_3120030,u_0624,m_005,2023-11-09 19:31:13,73
v_3120031,u_1000,m_169,2023-11-09 23:23:12,5
v_3120032,u_0925,m_367,2023-11-09 00:00:39,33
v_3120033,u_0398,m_174,2023-11-09 15:46:58,14
v_3120034,u_0463,m_091,2023-11-09 21:15:42,32
v_3120035,u_0719,m_248,2023-11-09 19:59:55,83
v_3120036,u_0783,m_075,2023-11-09 19:36:34,29
v_3120037,u_0626,m_473,2023-11-09 17:37:24,24
v_3120038,u_0635,m_307,2023-11-09 07:02:26,4
v_3120039,u_0585,m_233,2023-11-09 09:41:48,93
v_3120040,u_0994,m_090,2023-11-09 20:12:40,56
v_3120041,u_0449,m_170,2023-11-09 05:07:44,95
v_3120042,u_0280,m_371,2023-11-09 23:16:17,63
v_3120043,u_0052,m_366,2023-11-09 19:14:10,22
v_3120044,u_0401,m_480,2023-11-09 17:40:19,5
v_3120045,u_0622,m_128,2023-11-09 20:53:20,86
v_3120046,u_0050,m_200,2023-11-09 11:02:38,81
v_3120047,u_0739,m_354,2023-11-09 00:18:41,104
v_3120048,u_0426,m_045,2023-11-09 09:26:09,26
v_3120049,u_0308,m_145,2023-11-09 00:19:33,52
v_3120050,u_0077,m_429,2023-11-09 20:31:39,10
v_3120051,u_0518,m_485,2023-11-09 11:48:28,19
v_3120052,u_0443,m_066,2023-11-09 11:07:52,44
v_3120053,u_0359,m_473,2023-11-09 21:29:16,44
v_3120054,u_0309,m_369,2023-11-09 10:12:01,108
v_3120055,u_0072,m_031,2023-11-09 02:19:56,20
v_3120056,u_0482,m_143,2023-11-09 21:10:38,16
v_3120057,u_0633,m_202,2023-11-09 23:44:11,21
v_3120058,u_0355,m_480,2023-11-09 23:33:00,36
v_3120059,u_0280,m_414,2023-11-09 08:35:05,80
v_3120060,u_0906,m_468,2023-11-09 00:06:46,18
v_3120061,u_0541,m_005,2023-11-09 23:17:29,112
v_3120062,u_0938,m_036,2023-11-09 18:22:15,65
v_3120063,u_0429,m_278,2023-11-09 19:40:41,10
v_3120064,u_0140,m_412,2023-11-09 04:12:32,106
v_3120065,u_0902,m_031,2023-11-09 02:14:29,117
v_3120066,u_0850,m_257,2023-11-09 01:27:27,49
v_3120067,u_0778,m_294,2023-11-09 08:39:58,107
v_3120068,u_0759,m_088,2023-11-09 19:41:13,37
v_3120069,u_0019,m_489,2023-11-09 15:59:10,79
v_3120070,u_0131,m_226,2023-11-09 05:07:14,109
v_3120071,u_0001,m_280,2023-11-09 09:15:11,60
v_3120072,u_0722,m_498,2023-11-09 12:20:07,65
v_3120073,u_0242,m_034,2023-11-09 05:03:51,62
v_3120074,u_0134,m_190,2023-11-09 02:53:22,74
v_3120075,u_0629,m_173,2023-11-09 12:14:14,40
v_3120076,u_0753,m_388,2023-11-09 05:35:57,99
v_3120077,u_0574,m_178,2023-11-09 10:34:27,21
v_3120078,u_0038,m_119,2023-11-09 20:07:20,94
v_3120079,u_0773,m_006,2023-11-09 23:30:31,79
v_3120080,u_0920,m_221,2023-11-09 07:20:03,25
v_3120081,u_0448,m_430,2023-11-09 01:15:55,68
v_3120082,u_0060,m_004,2023-11-09 06:06:11,83
v_3120083,u_0980,m_215,2023-11-09 07:33:42,56
v_3120084,u_0211,m_080,2023-11-09 02:42:44,116
v_3120085,u_0687,m_393,2023-11-09 05:33:01,39
v_3120086,u_0483,m_007,2023-11-09 17:03:12,17
v_3120087,u_0582,m_083,2023-11-09 13:12:55,95
v_3120088,u_0676,m_172,2023-11-09 03:58:21,119
v_3120089,u_0916,m_373,2023-11-09 09:04:52,39
v_3120090,u_0816,m_030,2023-11-09 02:32:10,86
v_3120091,u_0416,m_084,2023-11-09 21:23:44,83
v_3120092,u_0897,m_073,2023-11-09 18:34:33,88
v_3120093,u_0441,m_345,2023-11-09 20:18:11,109
v_3120094,u_0130,m_131,2023-11-09 19:25:24,60
v_3120095,u_0795,m_428,2023-11-09 15:09:57,114
v_3120096,u_0499,m_163,2023-11-09 05:31:19,9
v_3120097,u_0390,m_187,2023-11-09 01:44:23,70
v_3120098,u_0636,m_124,2023-11-09 05:45:53,42
v_3120099,u_0894,m_016,2023-11-09 06:34:07,29
