timestamp,user_id,action
2023-05-11 09:01:17,2646,view
2023-05-11 00:23:57,9752,view
2023-05-11 11:34:42,4365,click
2023-05-11 12:06:29,9000,logout
2023-05-11 17:23:27,6128,view
2023-05-11 02:47:06,8664,view
2023-05-11 11:50:44,2015,purchase
2023-05-11 15:37:00,1639,click
2023-05-11 18:27:28,3565,view
2023-05-11 00:29:21,3603,click
2023-05-11 03:51:47,9395,add_to_cart
2023-05-11 10:55:04,3361,click
2023-05-11 19:15:50,5419,view
2023-05-11 20:33:53,6788,click
2023-05-11 01:50:06,5106,logout
2023-05-11 19:00:35,4284,purchase
2023-05-11 02:01:48,4694,logout
2023-05-11 12:33:05,9407,purchase
2023-05-11 13:42:24,8943,view
2023-05-11 12:47:00,6404,logout
2023-05-11 23:14:27,9991,purchase
2023-05-11 16:13:51,6519,view
2023-05-11 07:02:54,6947,add_to_cart
2023-05-11 14:18:04,6438,add_to_cart
2023-05-11 21:44:00,7047,add_to_cart
2023-05-11 00:28:30,7416,add_to_cart
2023-05-11 14:36:24,1912,click
2023-05-11 03:09:04,2574,purchase
2023-05-11 22:02:06,1477,click
2023-05-11 04:17:28,7370,logout
2023-05-11 22:58:26,8273,click
2023-05-11 08:45:57,6516,click
2023-05-11 05:48:54,4082,view
2023-05-11 07:49:54,8528,purchase
2023-05-11 12:51:59,6949,add_to_cart
2023-05-11 22:38:42,1490,click
2023-05-11 13:50:43,7512,add_to_cart
2023-05-11 08:37:31,3602,logout
2023-05-11 09:57:42,5787,logout
2023-05-11 13:05:35,8915,purchase
2023-05-11 06:23:14,4250,logout
2023-05-11 03:47:23,5926,click
2023-05-11 09:15:37,7910,add_to_cart
2023-05-11 01:43:31,1144,purchase
2023-05-11 16:58:36,6739,add_to_cart
2023-05-11 09:46:57,8059,add_to_cart
2023-05-11 07:10:54,2359,click
2023-05-11 17:36:04,2705,purchase
2023-05-11 15:08:44,5737,add_to_cart
2023-05-11 11:47:32,5469,logout
2023-05-11 19:12:51,7052,add_to_cart
2023-05-11 04:30:06,9373,click
2023-05-11 13:29:37,3058,purchase
2023-05-11 21:22:27,8045,click
2023-05-11 21:57:36,2396,click
2023-05-11 14:13:04,8944,click
2023-05-11 07:44:43,7001,logout
2023-05-11 09:25:17,9038,logout
2023-05-11 06:17:42,5204,add_to_cart
2023-05-11 02:25:22,9759,view
2023-05-11 10:12:12,6747,add_to_cart
