v_420001,u_1000,m_493,2023-02-12 08:39:38,106
v_420002,u_0166,m_434,2023-02-12 19:24:24,21
v_420003,u_0767,m_412,2023-02-12 10:53:11,75
v_420004,u_0724,m_415,2023-02-12 20:48:53,111
v_420005,u_0585,m_346,2023-02-12 07:43:50,53
v_420006,u_0155,m_136,2023-02-12 09:12:25,51
v_420007,u_0500,m_420,2023-02-12 18:47:15,91
v_420008,u_0262,m_006,2023-02-12 15:20:38,72
v_420009,u_0890,m_075,2023-02-12 22:52:34,94
v_420010,u_0935,m_441,2023-02-12 07:57:33,98
v_420011,u_0700,m_461,2023-02-12 17:38:14,3
v_420012,u_0521,m_234,2023-02-12 05:47:27,98
v_420013,u_0006,m_371,2023-02-12 13:10:33,29
v_420014,u_0205,m_089,2023-02-12 09:30:40,94
v_420015,u_0786,m_149,2023-02-12 00:33:30,70
v_420016,u_0459,m_435,2023-02-12 09:24:12,39
v_420017,u_0542,m_300,2023-02-12 11:26:40,108
v_420018,u_0792,m_483,2023-02-12 15:01:27,113
v_420019,u_0550,m_005,2023-02-12 15:40:34,19
v_420020,u_0679,m_137,2023-02-12 05:50:49,48
v_420021,u_0792,m_291,2023-02-12 22:00:39,30
v_420022,u_0881,m_154,2023-02-12 09:31:28,99
v_420023,u_0282,m_377,2023-02-12 05:54:51,54
v_420024,u_0390,m_332,2023-02-12 06:46:25,70
v_420025,u_0773,m_243,2023-02-12 23:20:03,19
v_420026,u_0698,m_285,2023-02-12 16:23:11,13
v_420027,u_0365,m_480,2023-02-12 05:49:18,1
v_420028,u_0157,m_448,2023-02-12 00:22:47,12
v_420029,u_0871,m_378,2023-02-12 12:41:32,29
v_420030,u_0838,m_482,2023-02-12 11:45:37,90
v_420031,u_0679,m_451,2023-02-12 11:00:44,2
v_420032,u_0227,m_022,2023-02-12 20:42:20,51
v_420033,u_0861,m_263,2023-02-12 03:42:51,53
v_420034,u_0279,m_296,2023-02-12 05:58:25,47
v_420035,u_0973,m_071,2023-02-12 15:44:35,73
v_420036,u_0492,m_360,2023-02-12 16:32:37,2
v_420037,u_0918,m_440,2023-02-12 13:05:37,55
v_420038,u_0526,m_440,2023-02-12 13:51:56,92
v_420039,u_0711,m_011,2023-02-12 05:37:34,59
v_420040,u_0905,m_065,2023-02-12 17:13:56,51
v_420041,u_0744,m_445,2023-02-12 05:47:08,108
v_420042,u_0108,m_284,2023-02-12 03:39:05,24
v_420043,u_0946,m_105,2023-02-12 09:24:48,116
v_420044,u_0901,m_316,2023-02-12 03:00:56,73
v_420045,u_0987,m_044,2023-02-12 15:09:39,89
v_420046,u_0843,m_491,2023-02-12 04:34:24,80
v_420047,u_0083,m_365,2023-02-12 11:43:10,86
v_420048,u_0131,m_382,2023-02-12 13:15:11,72
v_420049,u_0240,m_451,2023-02-12 00:02:51,72
v_420050,u_0264,m_352,2023-02-12 08:09:57,72
v_420051,u_0603,m_265,2023-02-12 22:35:53,116
v_420052,u_0285,m_158,2023-02-12 13:10:32,54
v_420053,u_0999,m_461,2023-02-12 10:12:23,93
v_420054,u_0340,m_476,2023-02-12 20:23:17,39
v_420055,u_0611,m_377,2023-02-12 21:50:42,63
v_420056,u_0747,m_213,2023-02-12 11:44:03,4
v_420057,u_0130,m_352,2023-02-12 19:04:24,11
v_420058,u_0646,m_493,2023-02-12 18:03:01,113
v_420059,u_0376,m_339,2023-02-12 23:44:46,111
v_420060,u_0813,m_043,2023-02-12 03:05:45,29
v_420061,u_0699,m_097,2023-02-12 23:28:11,39
v_420062,u_0079,m_051,2023-02-12 06:49:44,44
v_420063,u_0172,m_299,2023-02-12 11:40:02,73
v_420064,u_0533,m_491,2023-02-12 10:16:09,11
v_420065,u_0356,m_411,2023-02-12 07:11:00,82
v_420066,u_0763,m_294,2023-02-12 10:20:39,38
v_420067,u_0169,m_117,2023-02-12 00:37:34,67
v_420068,u_0227,m_410,2023-02-12 22:15:21,88
v_420069,u_0405,m_219,2023-02-12 21:44:53,39
v_420070,u_0915,m_458,2023-02-12 14:52:22,31
v_420071,u_0893,m_407,2023-02-12 22:35:35,10
v_420072,u_0915,m_472,2023-02-12 06:43:39,73
v_420073,u_0115,m_044,2023-02-12 21:08:27,69
v_420074,u_0148,m_386,2023-02-12 19:08:43,80
v_420075,u_0571,m_071,2023-02-12 00:13:10,60
v_420076,u_0807,m_284,2023-02-12 09:00:20,100
v_420077,u_0593,m_308,2023-02-12 07:39:29,94
v_420078,u_0373,m_297,2023-02-12 06:38:36,22
v_420079,u_0299,m_136,2023-02-12 02:34:36,47
v_420080,u_0406,m_104,2023-02-12 04:01:41,25
v_420081,u_0277,m_113,2023-02-12 11:34:45,82
v_420082,u_0048,m_072,2023-02-12 16:16:02,106
v_420083,u_0225,m_486,2023-02-12 01:18:02,50
v_420084,u_0705,m_398,2023-02-12 15:43:02,95
v_420085,u_0050,m_029,2023-02-12 17:26:58,107
v_420086,u_0808,m_292,2023-02-12 08:44:47,79
v_420087,u_0153,m_283,2023-02-12 05:30:45,62
v_420088,u_0253,m_426,2023-02-12 15:57:36,119
v_420089,u_0713,m_313,2023-02-12 03:06:33,80
v_420090,u_0580,m_046,2023-02-12 05:48:40,118
v_420091,u_0120,m_474,2023-02-12 14:18:59,80
v_420092,u_0751,m_212,2023-02-12 06:05:05,30
v_420093,u_0229,m_204,2023-02-12 19:12:31,85
v_420094,u_0593,m_497,2023-02-12 07:59:21,39
v_420095,u_0879,m_296,2023-02-12 13:40:51,32
v_420096,u_0806,m_099,2023-02-12 00:05:29,29
v_420097,u_0553,m_159,2023-02-12 06:27:01,65
v_420098,u_0031,m_107,2023-02-12 10:56:22,74
v_420099,u_0566,m_147,2023-02-12 17:11:03,10
v_420100,u_0128,m_499,2023-02-12 12:00:40,37
v_420101,u_0861,m_069,2023-02-12 14:16:58,2
v_420102,u_0038,m_302,2023-02-12 20:42:12,45
v_420103,u_0474,m_245,2023-02-12 03:16:29,85
v_420104,u_0770,m_112,2023-02-12 22:16:57,110
v_420105,u_0875,m_041,2023-02-12 07:48:00,81
v_420106,u_0939,m_324,2023-02-12 03:05:33,54
v_420107,u_0107,m_432,2023-02-12 06:38:17,84
v_420108,u_0655,m_282,2023-02-12 11:58:26,80
v_420109,u_0889,m_387,2023-02-12 19:44:28,30
v_420110,u_0786,m_194,2023-02-12 22:16:02,58
v_420111,u_0479,m_238,2023-02-12 12:20:48,33
v_420112,u_0353,m_401,2023-02-12 11:42:50,59
v_420113,u_0220,m_395,2023-02-12 19:46:07,91
v_420114,u_0916,m_161,2023-02-12 14:12:35,50
v_420115,u_0447,m_136,2023-02-12 13:34:23,56
v_420116,u_0080,m_359,2023-02-12 13:05:00,53
v_420117,u_0329,m_123,2023-02-12 00:29:30,19
v_420118,u_0742,m_234,2023-02-12 08:06:49,49
v_420119,u_0599,m_278,2023-02-12 02:01:33,76
v_420120,u_0792,m_186,2023-02-12 23:55:59,83
v_420121,u_0454,m_084,2023-02-12 11:34:35,38
v_420122,u_0979,m_353,2023-02-12 12:40:19,94
v_420123,u_0211,m_486,2023-02-12 17:33:42,11
v_420124,u_0122,m_119,2023-02-12 21:44:15,71
v_420125,u_0561,m_119,2023-02-12 01:39:38,43
v_420126,u_0310,m_407,2023-02-12 04:33:40,14
v_420127,u_0765,m_300,2023-02-12 16:18:36,10
v_420128,u_0921,m_068,2023-02-12 10:24:25,56
v_420129,u_0723,m_310,2023-02-12 13:00:54,66
v_420130,u_0603,m_416,2023-02-12 09:32:49,80
v_420131,u_0608,m_169,2023-02-12 07:31:49,15
v_420132,u_0475,m_038,2023-02-12 23:26:45,67
v_420133,u_0195,m_286,2023-02-12 09:01:24,53
v_420134,u_0045,m_273,2023-02-12 19:14:59,15
v_420135,u_0133,m_140,2023-02-12 03:04:15,60
v_420136,u_0179,m_105,2023-02-12 23:46:48,79
v_420137,u_0293,m_472,2023-02-12 14:24:21,53
v_420138,u_0332,m_014,2023-02-12 15:47:49,92
v_420139,u_0177,m_151,2023-02-12 00:19:39,48
v_420140,u_0028,m_016,2023-02-12 23:33:19,64
v_420141,u_0773,m_494,2023-02-12 16:58:53,65
v_420142,u_0188,m_198,2023-02-12 17:37:07,114
v_420143,u_0648,m_322,2023-02-12 21:55:19,51
v_420144,u_0390,m_404,2023-02-12 03:08:44,38
v_420145,u_0661,m_069,2023-02-12 01:40:46,120
v_420146,u_0451,m_392,2023-02-12 21:53:38,68
v_420147,u_0179,m_428,2023-02-12 12:35:26,70
v_420148,u_0116,m_314,2023-02-12 01:26:51,24
v_420149,u_0089,m_098,2023-02-12 02:45:10,77
v_420150,u_0882,m_367,2023-02-12 08:09:33,72
v_420151,u_0471,m_103,2023-02-12 21:35:22,119
v_420152,u_0246,m_108,2023-02-12 23:23:24,117
v_420153,u_0743,m_382,2023-02-12 18:18:10,109
v_420154,u_0420,m_486,2023-02-12 04:07:16,40
v_420155,u_0259,m_082,2023-02-12 17:13:37,106
v_420156,u_0717,m_368,2023-02-12 18:55:56,38
v_420157,u_0389,m_197,2023-02-12 18:00:14,23
v_420158,u_0798,m_150,2023-02-12 08:20:25,55
v_420159,u_0141,m_395,2023-02-12 07:25:02,36
v_420160,u_0159,m_311,2023-02-12 03:31:53,86
v_420161,u_0268,m_156,2023-02-12 18:55:53,75
v_420162,u_0598,m_462,2023-02-12 19:59:16,101
v_420163,u_0134,m_099,2023-02-12 10:03:11,79
v_420164,u_0264,m_178,2023-02-12 03:26:10,34
v_420165,u_0538,m_031,2023-02-12 16:20:38,2
v_420166,u_0321,m_467,2023-02-12 23:04:57,88
v_420167,u_0509,m_432,2023-02-12 05:50:10,101
v_420168,u_0344,m_405,2023-02-12 08:14:42,76
v_420169,u_0202,m_274,2023-02-12 16:08:29,82
v_420170,u_0929,m_259,2023-02-12 11:38:48,96
v_420171,u_0578,m_452,2023-02-12 06:57:19,98
v_420172,u_0050,m_412,2023-02-12 13:50:19,96
v_420173,u_0233,m_321,2023-02-12 17:46:47,13
v_420174,u_0979,m_003,2023-02-12 02:16:01,85
v_420175,u_0987,m_153,2023-02-12 23:51:05,102
v_420176,u_0027,m_073,2023-02-12 18:51:05,22
v_420177,u_0727,m_278,2023-02-12 23:22:01,106
v_420178,u_0431,m_277,2023-02-12 06:41:56,89
v_420179,u_0868,m_275,2023-02-12 23:37:01,94
v_420180,u_0255,m_337,2023-02-12 20:00:46,48
v_420181,u_0940,m_364,2023-02-12 09:28:38,120
v_420182,u_0185,m_173,2023-02-12 14:45:04,51
v_420183,u_0939,m_167,2023-02-12 08:16:24,48
v_420184,u_0728,m_313,2023-02-12 11:25:06,36
v_420185,u_0157,m_446,2023-02-12 20:44:03,81
v_420186,u_0388,m_319,2023-02-12 01:26:51,73
v_420187,u_0833,m_321,2023-02-12 13:46:17,3
v_420188,u_0247,m_301,2023-02-12 07:48:06,71
v_420189,u_0300,m_149,2023-02-12 09:33:08,2
v_420190,u_0707,m_421,2023-02-12 19:30:37,78
v_420191,u_0416,m_349,2023-02-12 17:14:39,68
v_420192,u_0117,m_029,2023-02-12 23:35:35,45
v_420193,u_0915,m_268,2023-02-12 02:50:24,71
v_420194,u_0334,m_346,2023-02-12 10:42:02,12
v_420195,u_0345,m_265,2023-02-12 13:24:30,105
v_420196,u_0543,m_124,2023-02-12 08:13:46,62
v_420197,u_0645,m_401,2023-02-12 06:00:18,84
v_420198,u_0408,m_232,2023-02-12 00:54:43,28
v_420199,u_0243,m_145,2023-02-12 12:20:29,93
v_420200,u_0598,m_382,2023-02-12 03:47:03,6
v_420201,u_0259,m_233,2023-02-12 05:33:03,115
v_420202,u_0974,m_213,2023-02-12 02:00:14,37
v_420203,u_0791,m_202,2023-02-12 14:18:46,118
v_420204,u_0709,m_017,2023-02-12 06:58:05,89
v_420205,u_0967,m_339,2023-02-12 12:13:12,18
v_420206,u_0941,m_483,2023-02-12 20:51:50,66
v_420207,u_0874,m_311,2023-02-12 07:59:01,94
v_420208,u_0433,m_349,2023-02-12 05:59:46,8
v_420209,u_0232,m_473,2023-02-12 10:18:24,47
v_420210,u_0403,m_402,2023-02-12 03:14:48,100
v_420211,u_0515,m_432,2023-02-12 16:58:08,109
v_420212,u_0914,m_060,2023-02-12 22:03:00,116
v_420213,u_0061,m_215,2023-02-12 21:57:13,2
v_420214,u_0784,m_374,2023-02-12 04:13:43,45
v_420215,u_0712,m_130,2023-02-12 05:03:14,28
v_420216,u_0750,m_331,2023-02-12 23:30:29,24
v_420217,u_0047,m_439,2023-02-12 16:45:29,23
