timestamp,user_id,action
2023-09-22 20:29:54,5360,logout
2023-09-22 20:52:06,6102,click
2023-09-22 05:13:01,9072,logout
2023-09-22 09:23:39,3951,view
2023-09-22 08:17:19,9984,add_to_cart
2023-09-22 05:49:01,5086,purchase
2023-09-22 21:44:18,7457,click
2023-09-22 01:45:37,8675,view
2023-09-22 06:31:10,4807,logout
2023-09-22 13:57:48,5065,add_to_cart
2023-09-22 15:23:45,6782,add_to_cart
2023-09-22 20:37:21,8874,purchase
2023-09-22 22:24:12,6977,click
2023-09-22 08:22:32,3657,view
2023-09-22 09:38:24,6916,purchase
2023-09-22 18:55:48,6449,click
2023-09-22 13:26:20,6968,add_to_cart
2023-09-22 13:07:39,2646,click
2023-09-22 13:46:53,9641,logout
2023-09-22 17:25:02,5614,view
2023-09-22 16:39:02,3738,logout
2023-09-22 09:38:58,2863,click
2023-09-22 00:40:24,5249,click
2023-09-22 10:22:52,2790,view
2023-09-22 22:54:20,7145,logout
2023-09-22 00:41:40,8824,click
2023-09-22 10:45:51,8710,click
2023-09-22 10:18:06,9099,click
2023-09-22 01:18:10,6614,add_to_cart
2023-09-22 22:30:51,2270,view
2023-09-22 02:50:11,8654,logout
2023-09-22 16:59:21,5048,purchase
2023-09-22 05:08:33,1259,logout
2023-09-22 13:10:44,6760,view
2023-09-22 16:56:12,1398,purchase
2023-09-22 05:28:45,1521,logout
2023-09-22 16:45:42,2451,add_to_cart
2023-09-22 17:42:11,6796,add_to_cart
2023-09-22 15:10:35,2367,logout
2023-09-22 17:19:01,7188,logout
2023-09-22 02:43:00,1382,click
2023-09-22 17:20:03,7332,view
2023-09-22 21:25:58,3579,purchase
2023-09-22 14:19:26,6763,add_to_cart
2023-09-22 00:43:22,7731,add_to_cart
2023-09-22 00:44:55,5111,view
2023-09-22 02:11:32,7658,add_to_cart
2023-09-22 21:03:49,4675,logout
2023-09-22 00:50:16,5199,purchase
2023-09-22 13:29:40,5532,purchase
2023-09-22 17:04:09,4860,click
