timestamp,user_id,action
2023-01-09 01:17:48,1918,click
2023-01-09 15:20:06,5074,view
2023-01-09 18:07:23,4265,logout
2023-01-09 17:13:05,8352,logout
2023-01-09 13:07:00,8880,view
2023-01-09 21:45:23,2859,add_to_cart
2023-01-09 10:20:36,4706,add_to_cart
2023-01-09 14:28:04,6106,logout
2023-01-09 14:20:47,1412,add_to_cart
2023-01-09 19:47:21,3903,purchase
2023-01-09 15:10:17,4781,click
2023-01-09 09:50:41,9251,purchase
2023-01-09 12:26:40,7845,logout
2023-01-09 23:05:39,8449,purchase
2023-01-09 06:11:13,5533,purchase
2023-01-09 23:11:12,6323,purchase
2023-01-09 18:41:12,3930,purchase
2023-01-09 12:39:56,3628,add_to_cart
2023-01-09 16:01:40,9873,click
2023-01-09 05:20:17,5962,logout
2023-01-09 06:41:34,6566,view
2023-01-09 17:40:46,3856,logout
2023-01-09 12:58:39,3391,logout
2023-01-09 04:20:10,4505,click
2023-01-09 14:18:08,4299,click
2023-01-09 09:09:52,6182,click
2023-01-09 04:23:37,2955,logout
2023-01-09 08:51:33,8725,view
2023-01-09 07:11:07,7749,logout
2023-01-09 08:05:22,3247,click
2023-01-09 01:57:14,9020,purchase
2023-01-09 12:19:28,8340,logout
2023-01-09 11:09:08,8737,add_to_cart
2023-01-09 12:25:10,8350,add_to_cart
2023-01-09 20:25:18,5673,logout
2023-01-09 12:59:36,5002,add_to_cart
2023-01-09 12:06:32,8275,add_to_cart
2023-01-09 04:36:09,3135,purchase
2023-01-09 17:21:08,7902,click
2023-01-09 17:09:18,5178,logout
2023-01-09 06:15:17,9132,purchase
2023-01-09 06:52:23,3918,view
2023-01-09 12:29:09,1472,purchase
2023-01-09 04:31:42,1257,logout
2023-01-09 18:11:34,1948,add_to_cart
2023-01-09 00:48:34,8921,click
2023-01-09 12:29:50,6373,add_to_cart
2023-01-09 10:28:12,3576,add_to_cart
2023-01-09 05:31:12,8000,add_to_cart
2023-01-09 01:16:42,9454,view
2023-01-09 17:36:32,1336,purchase
2023-01-09 11:52:33,1346,view
2023-01-09 10:49:01,5487,logout
2023-01-09 22:44:59,4557,view
2023-01-09 10:45:51,4929,add_to_cart
2023-01-09 19:56:17,2521,click
2023-01-09 06:20:16,1269,view
2023-01-09 08:57:46,8978,view
2023-01-09 03:11:43,5691,click
2023-01-09 00:09:38,6065,view
2023-01-09 21:14:19,9661,logout
2023-01-09 09:45:09,8295,view
2023-01-09 17:27:57,8505,add_to_cart
2023-01-09 09:23:06,1095,purchase
2023-01-09 06:53:40,9192,view
2023-01-09 07:40:09,1608,click
2023-01-09 05:30:59,4950,view
2023-01-09 04:59:02,4158,logout
2023-01-09 17:44:10,2361,click
2023-01-09 10:03:46,7642,view
2023-01-09 14:56:40,4098,view
2023-01-09 21:33:11,1006,click
2023-01-09 15:19:21,7005,add_to_cart
2023-01-09 04:01:38,1957,view
2023-01-09 05:14:06,4073,view
2023-01-09 21:01:40,8713,purchase
2023-01-09 20:05:28,2868,logout
2023-01-09 07:12:17,6136,add_to_cart
2023-01-09 14:33:06,6027,logout
2023-01-09 12:03:29,7639,logout
2023-01-09 06:07:41,7718,logout
2023-01-09 08:09:13,6033,view
2023-01-09 12:23:28,8821,purchase
2023-01-09 06:41:03,4453,click
2023-01-09 06:15:59,1005,view
2023-01-09 16:50:01,4659,add_to_cart
2023-01-09 23:43:03,4747,logout
2023-01-09 13:39:40,6198,click
2023-01-09 07:25:44,6562,view
2023-01-09 08:39:57,2155,logout
2023-01-09 07:28:01,1794,click
2023-01-09 05:51:55,4550,click
2023-01-09 14:22:45,9110,view
2023-01-09 09:04:54,4579,view
2023-01-09 15:51:36,6858,view
2023-01-09 21:47:16,7159,add_to_cart
2023-01-09 01:14:39,8936,view
