timestamp,user_id,action
2023-01-28 01:59:55,7144,click
2023-01-28 18:26:47,4955,logout
2023-01-28 16:52:38,1319,click
2023-01-28 10:26:14,7727,click
2023-01-28 12:03:49,3306,view
2023-01-28 13:12:39,5315,add_to_cart
2023-01-28 08:57:52,8955,click
2023-01-28 04:34:13,9521,view
2023-01-28 13:25:10,1781,add_to_cart
2023-01-28 07:31:07,7173,view
2023-01-28 13:54:50,7783,purchase
2023-01-28 04:36:44,4853,add_to_cart
2023-01-28 01:23:23,9701,purchase
2023-01-28 14:03:49,9399,view
2023-01-28 18:48:21,9716,add_to_cart
2023-01-28 21:25:15,4718,click
2023-01-28 14:06:27,1401,view
2023-01-28 09:02:04,7684,click
2023-01-28 10:38:33,6771,click
2023-01-28 22:08:24,5586,purchase
2023-01-28 10:06:15,4228,add_to_cart
2023-01-28 14:59:00,9214,view
2023-01-28 01:32:42,1804,purchase
2023-01-28 02:28:34,4189,logout
2023-01-28 21:29:10,2117,logout
2023-01-28 15:53:24,7234,purchase
2023-01-28 09:21:10,9923,add_to_cart
2023-01-28 04:59:51,3466,view
2023-01-28 13:13:53,9478,purchase
2023-01-28 15:06:35,7118,view
2023-01-28 22:51:18,1053,purchase
2023-01-28 02:39:23,5033,logout
2023-01-28 22:40:03,2280,add_to_cart
2023-01-28 19:12:45,5644,view
2023-01-28 07:59:54,1924,view
2023-01-28 16:16:34,9543,click
2023-01-28 22:54:25,7383,add_to_cart
2023-01-28 09:24:09,4295,view
2023-01-28 05:40:59,1058,click
2023-01-28 16:41:00,3643,logout
2023-01-28 18:03:49,2519,logout
2023-01-28 22:44:07,3612,click
2023-01-28 20:02:50,5416,click
2023-01-28 12:37:23,5333,view
2023-01-28 14:15:54,4048,view
2023-01-28 17:29:06,7912,logout
2023-01-28 05:54:32,7500,logout
2023-01-28 09:51:59,5072,add_to_cart
2023-01-28 01:37:12,6683,view
2023-01-28 15:37:02,1521,purchase
2023-01-28 09:52:30,4665,add_to_cart
2023-01-28 14:48:37,6083,click
2023-01-28 05:18:55,4425,add_to_cart
2023-01-28 16:11:26,4788,add_to_cart
2023-01-28 19:36:42,1103,logout
2023-01-28 19:11:24,6787,add_to_cart
2023-01-28 18:24:35,8838,click
2023-01-28 14:45:40,2214,purchase
2023-01-28 15:21:44,3440,logout
2023-01-28 12:32:36,6957,view
2023-01-28 20:58:41,9998,add_to_cart
2023-01-28 17:11:20,9979,logout
2023-01-28 12:30:24,2959,purchase
2023-01-28 01:15:53,8758,purchase
2023-01-28 06:31:29,7892,add_to_cart
2023-01-28 11:44:07,8312,view
2023-01-28 21:53:14,5333,purchase
