v_3230001,u_0142,m_338,2023-11-20 06:01:41,66
v_3230002,u_0185,m_410,2023-11-20 11:53:00,61
v_3230003,u_0012,m_043,2023-11-20 08:28:29,80
v_3230004,u_0085,m_393,2023-11-20 03:15:00,107
v_3230005,u_0257,m_132,2023-11-20 22:25:52,79
v_3230006,u_0518,m_486,2023-11-20 20:14:14,60
v_3230007,u_0828,m_273,2023-11-20 08:37:55,30
v_3230008,u_0911,m_295,2023-11-20 09:16:12,50
v_3230009,u_0107,m_350,2023-11-20 04:22:59,67
v_3230010,u_0878,m_215,2023-11-20 14:55:14,117
v_3230011,u_0149,m_177,2023-11-20 18:05:18,58
v_3230012,u_0235,m_421,2023-11-20 00:45:40,21
v_3230013,u_0588,m_465,2023-11-20 06:45:07,62
v_3230014,u_0087,m_003,2023-11-20 21:15:03,62
v_3230015,u_0180,m_071,2023-11-20 01:46:00,106
v_3230016,u_0827,m_452,2023-11-20 07:44:24,89
v_3230017,u_0701,m_214,2023-11-20 08:35:26,93
v_3230018,u_0015,m_290,2023-11-20 08:03:45,39
v_3230019,u_0355,m_284,2023-11-20 04:34:28,23
v_3230020,u_0850,m_016,2023-11-20 00:15:40,101
v_3230021,u_0148,m_390,2023-11-20 05:37:36,66
v_3230022,u_0993,m_173,2023-11-20 15:47:48,29
v_3230023,u_0145,m_068,2023-11-20 04:56:09,118
v_3230024,u_0437,m_337,2023-11-20 06:59:36,1
v_3230025,u_0679,m_090,2023-11-20 06:45:55,47
v_3230026,u_0655,m_276,2023-11-20 00:37:51,53
v_3230027,u_0432,m_149,2023-11-20 05:28:25,12
v_3230028,u_0530,m_105,2023-11-20 12:56:25,117
v_3230029,u_0399,m_433,2023-11-20 21:39:44,100
v_3230030,u_0709,m_107,2023-11-20 02:51:40,87
v_3230031,u_0835,m_361,2023-11-20 03:27:25,70
v_3230032,u_0014,m_193,2023-11-20 12:14:57,72
v_3230033,u_0382,m_421,2023-11-20 17:25:27,99
v_3230034,u_0382,m_481,2023-11-20 09:24:11,111
v_3230035,u_0399,m_162,2023-11-20 15:01:27,116
v_3230036,u_0232,m_217,2023-11-20 04:58:32,66
v_3230037,u_0861,m_399,2023-11-20 03:44:40,51
v_3230038,u_0211,m_323,2023-11-20 20:08:14,58
v_3230039,u_0280,m_118,2023-11-20 08:49:58,75
v_3230040,u_0448,m_143,2023-11-20 12:10:42,10
v_3230041,u_0579,m_089,2023-11-20 16:47:12,86
v_3230042,u_0489,m_090,2023-11-20 08:13:16,83
v_3230043,u_0092,m_135,2023-11-20 18:22:45,69
v_3230044,u_0022,m_237,2023-11-20 14:30:36,5
v_3230045,u_0916,m_120,2023-11-20 03:53:08,90
v_3230046,u_0018,m_378,2023-11-20 13:28:56,58
v_3230047,u_0479,m_439,2023-11-20 02:44:37,9
v_3230048,u_0421,m_027,2023-11-20 22:19:39,4
v_3230049,u_0506,m_440,2023-11-20 13:24:02,84
v_3230050,u_0694,m_497,2023-11-20 16:23:44,17
v_3230051,u_0556,m_267,2023-11-20 08:26:10,77
v_3230052,u_0268,m_319,2023-11-20 22:44:17,90
v_3230053,u_0375,m_381,2023-11-20 04:18:03,107
v_3230054,u_0809,m_253,2023-11-20 13:44:11,90
v_3230055,u_0847,m_492,2023-11-20 01:08:38,56
v_3230056,u_0453,m_169,2023-11-20 07:29:48,27
v_3230057,u_0164,m_161,2023-11-20 06:54:49,89
v_3230058,u_0530,m_470,2023-11-20 13:51:44,32
v_3230059,u_0398,m_195,2023-11-20 17:05:56,95
v_3230060,u_0439,m_045,2023-11-20 16:28:42,61
v_3230061,u_0275,m_269,2023-11-20 19:51:27,94
v_3230062,u_0558,m_132,2023-11-20 01:31:58,83
v_3230063,u_0112,m_146,2023-11-20 10:02:00,67
v_3230064,u_0621,m_400,2023-11-20 03:04:38,80
v_3230065,u_0433,m_338,2023-11-20 13:25:45,52
v_3230066,u_0823,m_415,2023-11-20 09:09:15,42
v_3230067,u_0424,m_007,2023-11-20 22:57:28,62
v_3230068,u_0204,m_421,2023-11-20 10:27:20,79
v_3230069,u_0570,m_499,2023-11-20 05:44:54,58
v_3230070,u_0524,m_080,2023-11-20 21:08:29,21
v_3230071,u_0799,m_055,2023-11-20 11:24:07,69
