timestamp,user_id,action
2023-06-15 17:34:37,2764,view
2023-06-15 07:55:37,2767,click
2023-06-15 06:48:27,1357,click
2023-06-15 00:14:46,8128,add_to_cart
2023-06-15 02:34:43,2598,purchase
2023-06-15 05:34:09,6777,logout
2023-06-15 07:30:17,6043,purchase
2023-06-15 19:08:11,5503,logout
2023-06-15 15:04:00,3896,purchase
2023-06-15 23:35:59,3743,purchase
2023-06-15 14:26:23,3592,add_to_cart
2023-06-15 04:34:55,6347,purchase
2023-06-15 05:00:11,8914,purchase
2023-06-15 18:46:52,8065,click
2023-06-15 11:37:31,9653,purchase
2023-06-15 07:41:02,6367,logout
2023-06-15 11:09:10,6569,purchase
2023-06-15 02:00:39,6891,logout
2023-06-15 05:47:09,1653,add_to_cart
2023-06-15 01:02:50,6200,click
2023-06-15 06:45:50,4215,logout
2023-06-15 04:01:08,9497,logout
2023-06-15 01:15:40,7800,view
2023-06-15 11:27:38,5653,click
2023-06-15 02:55:40,5169,view
2023-06-15 13:13:13,6224,logout
2023-06-15 21:11:22,6705,add_to_cart
2023-06-15 07:44:21,2589,purchase
2023-06-15 13:54:59,7712,purchase
2023-06-15 13:56:35,4114,logout
2023-06-15 03:31:09,5383,logout
2023-06-15 04:16:08,9233,purchase
2023-06-15 03:28:36,5034,click
2023-06-15 06:09:38,6939,purchase
2023-06-15 18:49:23,8595,click
2023-06-15 06:20:25,6318,purchase
2023-06-15 00:16:03,1953,add_to_cart
2023-06-15 04:37:48,3222,logout
2023-06-15 14:39:46,5043,click
2023-06-15 16:43:28,8571,view
2023-06-15 19:55:42,4796,add_to_cart
2023-06-15 12:13:44,2585,purchase
2023-06-15 21:10:43,8757,add_to_cart
2023-06-15 10:51:28,8647,click
2023-06-15 05:27:44,6568,logout
2023-06-15 13:33:41,7034,add_to_cart
2023-06-15 00:13:34,5193,add_to_cart
2023-06-15 01:23:56,9385,purchase
2023-06-15 02:57:15,1442,click
2023-06-15 12:55:21,4957,add_to_cart
2023-06-15 18:49:20,9052,logout
2023-06-15 15:44:23,6789,click
2023-06-15 07:12:52,3526,view
2023-06-15 11:43:16,8099,logout
2023-06-15 09:22:31,2694,click
2023-06-15 01:01:30,6827,view
2023-06-15 00:23:51,8830,click
2023-06-15 07:21:18,5459,logout
2023-06-15 19:52:35,5560,view
2023-06-15 12:50:31,1732,click
2023-06-15 10:01:44,5657,click
2023-06-15 04:56:17,7412,add_to_cart
2023-06-15 07:37:11,1916,add_to_cart
2023-06-15 07:57:10,7524,view
2023-06-15 03:38:15,3574,logout
2023-06-15 10:31:10,4488,click
2023-06-15 03:41:18,2596,view
2023-06-15 08:35:43,9170,add_to_cart
2023-06-15 14:12:47,7867,add_to_cart
2023-06-15 13:53:28,3391,view
2023-06-15 20:55:15,1683,click
2023-06-15 09:34:57,6196,click
2023-06-15 19:19:18,3970,logout
2023-06-15 03:36:22,3067,purchase
2023-06-15 04:47:11,2940,click
2023-06-15 10:22:23,2547,logout
2023-06-15 05:23:09,9448,add_to_cart
2023-06-15 06:49:16,5428,click
2023-06-15 10:11:55,8775,add_to_cart
2023-06-15 01:10:29,2538,purchase
2023-06-15 15:42:55,7699,click
2023-06-15 07:41:01,4523,logout
2023-06-15 12:48:41,3919,logout
2023-06-15 08:31:53,1257,click
2023-06-15 10:15:00,4513,add_to_cart
2023-06-15 15:49:16,7540,purchase
2023-06-15 09:53:50,2727,click
2023-06-15 00:24:03,4675,view
2023-06-15 18:20:27,7267,add_to_cart
2023-06-15 08:33:40,3962,view
2023-06-15 18:06:51,8390,logout
2023-06-15 09:22:46,6598,view
2023-06-15 14:33:44,8211,logout
2023-06-15 11:51:25,6861,add_to_cart
2023-06-15 12:55:53,5516,view
2023-06-15 21:30:22,4340,purchase
2023-06-15 22:14:26,1471,logout
2023-06-15 06:36:32,7137,view
2023-06-15 00:23:16,7059,add_to_cart
2023-06-15 14:14:59,3848,logout
2023-06-15 19:38:20,6945,click
2023-06-15 17:45:19,3060,click
2023-06-15 17:01:19,6701,logout
2023-06-15 11:08:36,4922,add_to_cart
2023-06-15 02:58:23,6719,view
2023-06-15 11:05:22,3921,view
2023-06-15 16:55:38,6466,add_to_cart
2023-06-15 22:29:47,7967,add_to_cart
2023-06-15 17:34:22,7379,purchase
2023-06-15 10:44:58,3826,click
2023-06-15 02:27:56,3541,purchase
2023-06-15 08:14:14,8905,view
2023-06-15 03:15:52,3401,add_to_cart
2023-06-15 23:40:43,2158,view
2023-06-15 05:19:58,7354,purchase
2023-06-15 06:54:18,5974,view
2023-06-15 09:16:40,8400,view
2023-06-15 13:19:30,3768,view
2023-06-15 17:11:35,6654,view
2023-06-15 23:38:15,3804,purchase
2023-06-15 20:41:19,6031,add_to_cart
2023-06-15 13:08:03,4783,purchase
2023-06-15 11:36:28,8703,add_to_cart
2023-06-15 09:43:06,7560,add_to_cart
2023-06-15 02:39:59,4409,logout
2023-06-15 10:24:44,1609,view
2023-06-15 03:02:37,3826,click
2023-06-15 22:04:49,7127,click
2023-06-15 09:16:47,3250,purchase
2023-06-15 21:50:10,1705,logout
2023-06-15 07:49:08,9758,view
2023-06-15 14:03:15,7833,click
2023-06-15 05:00:03,3504,click
2023-06-15 06:38:13,1507,purchase
2023-06-15 00:58:13,4262,add_to_cart
2023-06-15 02:13:07,3617,click
2023-06-15 20:33:04,4887,click
2023-06-15 19:05:02,6307,click
2023-06-15 14:12:38,3523,view
2023-06-15 14:58:29,5299,view
2023-06-15 16:48:39,2500,logout
2023-06-15 10:20:47,4322,view
2023-06-15 07:13:12,1481,click
2023-06-15 04:31:27,5323,view
2023-06-15 08:25:58,2058,click
2023-06-15 22:29:13,4614,click
2023-06-15 10:33:16,9283,purchase
2023-06-15 01:38:50,5396,purchase
2023-06-15 10:40:54,4494,logout
2023-06-15 03:11:11,4699,add_to_cart
2023-06-15 07:43:33,2946,click
2023-06-15 07:39:49,9614,logout
2023-06-15 16:20:58,1510,add_to_cart
2023-06-15 21:01:34,7339,logout
2023-06-15 18:01:30,7236,click
2023-06-15 10:41:28,6610,purchase
2023-06-15 14:55:35,5263,add_to_cart
2023-06-15 00:21:04,2959,logout
2023-06-15 20:46:46,7176,click
2023-06-15 16:56:22,4632,purchase
