v_140001,u_0848,m_090,2023-01-15 18:52:36,14
v_140002,u_0853,m_066,2023-01-15 22:55:42,103
v_140003,u_0358,m_188,2023-01-15 20:56:06,27
v_140004,u_0699,m_113,2023-01-15 15:10:28,57
v_140005,u_0852,m_256,2023-01-15 09:39:29,93
v_140006,u_0157,m_355,2023-01-15 09:15:52,38
v_140007,u_0523,m_312,2023-01-15 07:59:01,77
v_140008,u_0320,m_267,2023-01-15 09:12:57,1
v_140009,u_0250,m_241,2023-01-15 17:35:57,12
v_140010,u_0591,m_208,2023-01-15 13:10:45,75
v_140011,u_0633,m_041,2023-01-15 05:02:06,21
v_140012,u_0880,m_191,2023-01-15 13:55:30,77
v_140013,u_0256,m_421,2023-01-15 15:52:58,21
v_140014,u_0524,m_035,2023-01-15 17:04:28,101
v_140015,u_0750,m_158,2023-01-15 00:34:17,83
v_140016,u_0314,m_213,2023-01-15 02:02:00,100
v_140017,u_0368,m_379,2023-01-15 08:51:00,100
v_140018,u_0578,m_052,2023-01-15 09:23:39,114
v_140019,u_0104,m_231,2023-01-15 17:36:06,104
v_140020,u_0894,m_258,2023-01-15 06:36:16,37
v_140021,u_0973,m_280,2023-01-15 20:47:50,94
v_140022,u_0986,m_371,2023-01-15 04:47:35,112
v_140023,u_0039,m_279,2023-01-15 01:15:42,69
v_140024,u_0983,m_264,2023-01-15 22:23:17,116
v_140025,u_0880,m_210,2023-01-15 11:21:00,76
v_140026,u_0572,m_313,2023-01-15 10:32:49,71
v_140027,u_0497,m_334,2023-01-15 16:20:50,3
v_140028,u_0505,m_248,2023-01-15 19:38:46,38
v_140029,u_0636,m_368,2023-01-15 01:50:00,6
v_140030,u_0225,m_060,2023-01-15 20:29:03,114
v_140031,u_0319,m_388,2023-01-15 10:08:12,91
v_140032,u_0567,m_466,2023-01-15 01:40:21,59
v_140033,u_0755,m_435,2023-01-15 23:38:06,106
v_140034,u_0246,m_343,2023-01-15 05:43:08,91
v_140035,u_0992,m_074,2023-01-15 09:36:10,54
v_140036,u_0714,m_473,2023-01-15 13:02:43,115
v_140037,u_0737,m_152,2023-01-15 12:19:22,69
v_140038,u_0612,m_162,2023-01-15 06:31:45,75
v_140039,u_0619,m_213,2023-01-15 22:50:53,18
v_140040,u_0215,m_180,2023-01-15 20:52:32,4
